record_id,category,ground_truth,ml_prediction,br_prediction,outcome
185,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
186,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
187,NORMAL,0,0,1,BR_ONLY
188,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
189,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
190,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
191,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
193,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
194,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
195,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
197,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
200,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
201,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
202,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
203,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
205,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
206,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
207,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
212,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
214,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
216,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
217,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
219,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
220,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
222,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
223,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
224,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
225,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
226,NORMAL,0,0,1,BR_ONLY
228,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
229,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
230,NORMAL,0,0,1,BR_ONLY
232,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
233,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
234,NORMAL,0,0,1,BR_ONLY
236,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
238,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
240,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
241,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
242,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
243,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
245,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
246,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
248,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
251,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
252,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
253,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
255,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
257,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
258,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
262,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
263,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
264,NORMAL,0,1,1,BOTH_DETECTED
267,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
268,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
269,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
270,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
271,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
272,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
273,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
274,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
276,NORMAL,0,1,1,BOTH_DETECTED
278,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
279,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
282,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
283,NORMAL,0,0,1,BR_ONLY
284,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
285,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
287,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
288,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
291,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
293,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
295,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
297,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
300,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
301,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
302,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
303,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
304,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
308,NORMAL,0,0,1,BR_ONLY
311,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
313,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
315,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
316,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
317,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
320,NORMAL,0,1,1,BOTH_DETECTED
322,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
324,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
325,NORMAL,0,0,1,BR_ONLY
326,NORMAL,0,0,1,BR_ONLY
329,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
330,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
334,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
335,NORMAL,0,1,1,BOTH_DETECTED
336,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
337,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
338,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
339,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
340,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
341,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
342,NORMAL,0,0,1,BR_ONLY
343,NORMAL,0,0,1,BR_ONLY
345,NORMAL,0,1,1,BOTH_DETECTED
347,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
348,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
349,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
352,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
353,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
354,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
356,NORMAL,0,1,1,BOTH_DETECTED
358,NORMAL,0,0,1,BR_ONLY
360,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
364,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
366,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
367,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
368,NORMAL,0,1,1,BOTH_DETECTED
369,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
372,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
373,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
374,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
375,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
376,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
378,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
379,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
383,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
384,NORMAL,0,0,1,BR_ONLY
385,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
386,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
387,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
388,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
389,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
390,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
391,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
392,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
393,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
394,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
395,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
396,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
397,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
399,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
400,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
401,NORMAL,0,0,1,BR_ONLY
402,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
403,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
404,NORMAL,0,1,1,BOTH_DETECTED
405,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
406,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
407,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
409,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
410,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
412,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
413,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
414,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
415,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
416,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
417,NORMAL,0,1,1,BOTH_DETECTED
418,NORMAL,0,0,1,BR_ONLY
419,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
420,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
421,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
422,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
423,NORMAL,0,1,1,BOTH_DETECTED
424,NORMAL,0,0,1,BR_ONLY
426,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
427,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
431,NORMAL,0,1,1,BOTH_DETECTED
433,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
434,NORMAL,0,1,1,BOTH_DETECTED
435,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
437,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
438,NORMAL,0,1,1,BOTH_DETECTED
440,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
441,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
442,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
443,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
444,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
446,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
447,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
448,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
450,NORMAL,0,1,1,BOTH_DETECTED
452,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
453,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
454,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
455,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
456,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
457,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
458,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
459,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
460,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
461,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
463,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
466,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
467,NORMAL,0,0,1,BR_ONLY
469,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
470,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
471,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
472,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
473,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
474,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
475,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
476,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
477,NORMAL,0,0,1,BR_ONLY
478,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
480,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
482,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
483,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
484,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
485,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
487,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
488,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
489,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
491,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
492,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
496,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
497,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
498,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
500,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
502,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
503,NORMAL,0,0,1,BR_ONLY
504,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
505,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
506,NORMAL,0,1,1,BOTH_DETECTED
507,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
508,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
509,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
510,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
511,NORMAL,0,0,1,BR_ONLY
512,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
515,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
516,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
517,NORMAL,0,0,1,BR_ONLY
518,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
520,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
524,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
525,NORMAL,0,0,1,BR_ONLY
530,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
531,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
532,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
533,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
537,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
538,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
539,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
540,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
541,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
545,NORMAL,0,1,1,BOTH_DETECTED
546,NORMAL,0,0,1,BR_ONLY
547,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
550,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
551,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
552,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
553,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
555,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
556,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
558,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
560,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
561,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
562,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
563,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
564,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
565,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
566,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
567,NORMAL,0,0,1,BR_ONLY
568,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
569,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
571,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
572,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
573,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
574,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
576,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
577,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
579,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
580,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
581,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
582,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
585,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
586,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
588,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
591,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
592,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
593,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
594,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
597,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
598,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
600,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
602,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
605,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
606,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
607,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
608,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
609,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
610,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
611,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
612,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
614,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
615,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
616,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
618,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
619,NORMAL,0,0,1,BR_ONLY
620,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
622,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
623,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
624,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
625,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
627,NORMAL,0,1,1,BOTH_DETECTED
628,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
629,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
630,NORMAL,0,0,1,BR_ONLY
632,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
633,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
634,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
637,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
638,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
639,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
640,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
641,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
642,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
645,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
646,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
647,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
648,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
651,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
653,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
654,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
657,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
658,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
659,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
661,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
663,NORMAL,0,0,1,BR_ONLY
665,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
666,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
667,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
669,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
671,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
672,NORMAL,0,0,1,BR_ONLY
673,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
674,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
675,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
676,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
680,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
681,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
682,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
683,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
684,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
685,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
686,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
688,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
690,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
691,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
693,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
694,NORMAL,0,1,1,BOTH_DETECTED
696,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
698,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
699,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
700,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
701,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
702,NORMAL,0,1,1,BOTH_DETECTED
703,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
704,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
705,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
706,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
707,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
709,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
710,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
711,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
712,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
715,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
718,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
719,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
720,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
722,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
723,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
724,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
725,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
726,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
727,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
728,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
729,NORMAL,0,0,1,BR_ONLY
730,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
732,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
733,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
735,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
736,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
738,NORMAL,0,0,1,BR_ONLY
739,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
742,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
743,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
744,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
745,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
746,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
747,NORMAL,0,1,1,BOTH_DETECTED
748,NORMAL,0,1,1,BOTH_DETECTED
750,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
751,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
752,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
754,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
755,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
756,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
757,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
758,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
759,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
760,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
762,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
763,NORMAL,0,1,1,BOTH_DETECTED
765,NORMAL,0,0,1,BR_ONLY
766,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
768,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
769,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
770,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
771,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
772,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
773,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
774,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
775,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
776,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
777,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
778,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
779,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
780,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
781,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
782,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
784,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
785,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
786,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
788,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
790,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
791,NORMAL,0,1,1,BOTH_DETECTED
792,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
793,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
794,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
795,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
801,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
803,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
804,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
805,NORMAL,0,1,1,BOTH_DETECTED
806,NORMAL,0,0,1,BR_ONLY
807,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
808,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
809,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
812,NORMAL,0,0,0,BOTH_CORRECTLY_NORMAL
